Date,Open,High,Low,Close,Volume,Adj Close
2003-08-15,99.36,99.79,99.12,99.62,12567000,79.98
2003-08-14,99.10,99.75,98.45,99.31,35525100,79.73
2003-08-13,99.82,99.85,98.53,99.04,36152000,79.51
2003-08-12,98.71,99.59,98.42,99.55,43285600,79.92
2003-08-11,98.26,99.04,97.84,98.65,34631400,79.20
2003-08-08,98.32,98.55,97.76,98.28,27357300,78.90
2003-08-07,97.17,98.07,96.76,98.00,43427400,78.68
2003-08-06,96.69,98.06,96.42,96.98,50096900,77.86
2003-08-05,98.41,98.76,96.34,96.42,61415600,77.41
2003-08-04,98.31,99.00,97.00,98.51,55214100,79.09
2003-08-01,99.19,99.53,98.24,98.51,49321000,79.09
2003-07-31,99.98,100.91,99.17,99.39,54937200,79.80
2003-07-30,99.60,99.75,98.93,99.16,28363300,79.61
2003-07-29,100.14,100.26,98.68,99.40,53472100,79.80
2003-07-28,100.37,100.98,99.67,99.86,34382800,80.17
2003-07-25,98.66,100.29,98.04,100.23,43241100,80.47
2003-07-24,99.99,100.34,98.37,98.49,40896200,79.07
2003-07-23,99.21,99.45,98.28,99.24,37275400,79.67
2003-07-22,98.69,99.41,97.92,99.17,49968300,79.62
2003-07-21,99.45,99.49,97.85,98.28,34786000,78.90
2003-07-18,99.02,99.80,98.46,99.51,35698100,79.89
2003-07-17,99.15,99.88,98.16,98.50,52253500,79.08
2003-07-16,100.81,100.87,99.23,99.92,39894200,80.22
2003-07-15,101.38,101.46,99.95,100.51,42573600,80.69
2003-07-14,101.20,101.90,100.45,100.73,42114900,80.87
2003-07-11,99.39,100.45,99.39,100.24,39976300,80.48
2003-07-10,99.84,100.04,98.63,99.30,49777700,79.72
2003-07-09,100.92,101.40,100.03,100.58,36528500,80.75
2003-07-08,100.50,101.29,100.17,101.15,30952500,81.21
2003-07-07,99.65,100.90,99.65,100.70,31391100,80.85
2003-07-03,99.07,99.85,97.90,98.74,30792800,79.27
2003-07-02,98.77,99.79,98.57,99.77,34662100,80.10
2003-07-01,97.25,98.85,96.43,98.53,51322800,79.10
2003-06-30,98.22,98.67,97.47,97.63,33349000,78.38
2003-06-27,98.75,99.19,97.58,97.66,54208800,78.41
2003-06-26,97.78,98.98,96.96,98.80,33477300,79.32
2003-06-25,98.53,99.44,97.53,97.53,47743400,78.30
2003-06-24,98.22,99.09,98.02,98.52,36213600,79.10
2003-06-23,99.45,99.66,97.92,98.42,34237500,79.02
2003-06-20,100.39,100.50,99.42,99.44,41545000,79.84
2003-06-19,101.64,101.73,99.84,100.02,43551700,80.01
2003-06-18,101.29,102.14,101.00,101.57,35521000,81.25
2003-06-17,102.07,102.18,101.23,101.66,36801800,81.32
2003-06-16,99.96,101.70,99.80,101.66,36326300,81.32
2003-06-13,100.61,100.75,98.95,99.56,48628300,79.64
2003-06-12,100.75,100.90,99.62,100.61,36442000,80.48
2003-06-11,99.16,100.39,98.71,100.30,37610200,80.24
2003-06-10,98.46,99.26,98.19,99.25,29965900,79.40
2003-06-09,98.77,99.10,97.77,98.25,37808500,78.60
2003-06-06,100.40,101.40,99.13,99.26,60356800,79.40
2003-06-05,98.58,99.65,98.27,99.65,46262400,79.72
2003-06-04,97.66,99.35,97.57,99.16,49360700,79.32
2003-06-03,97.15,97.84,96.85,97.75,38254500,78.20
2003-06-02,97.53,98.45,96.67,97.35,50305500,77.88
2003-05-30,95.90,97.09,95.56,96.95,52529500,77.56
2003-05-29,95.88,96.82,95.08,95.42,50844200,76.33
2003-05-28,95.85,96.47,95.43,95.67,37727100,76.53
2003-05-27,93.30,95.84,93.07,95.40,43719200,76.32
2003-05-23,93.53,93.98,93.14,93.76,26155900,75.00
2003-05-22,92.95,94.05,92.68,93.57,38421800,74.85
2003-05-21,92.11,92.88,91.91,92.65,49333800,74.12
2003-05-20,92.82,93.03,91.59,92.46,55404600,73.96
2003-05-19,94.15,94.42,92.33,92.65,41606000,74.12
2003-05-16,94.89,95.45,94.26,94.87,38905000,75.89
2003-05-15,94.89,95.33,94.25,95.11,43879200,76.08
2003-05-14,95.09,95.24,93.91,94.51,32195100,75.60
2003-05-13,94.53,95.18,94.26,94.71,39253600,75.76
2003-05-12,93.50,95.12,93.28,94.88,35662300,75.90
2003-05-09,92.83,93.80,92.61,93.73,33608100,74.98
2003-05-08,92.52,93.33,92.28,92.45,40570700,73.96
2003-05-07,93.42,94.14,92.97,93.39,41413100,74.71
2003-05-06,93.04,94.38,93.00,93.91,44401000,75.12
2003-05-05,93.47,93.78,92.50,93.03,35437800,74.42
2003-05-02,91.56,93.47,91.49,93.21,50201500,74.56
2003-05-01,91.92,92.73,90.50,91.90,50240400,73.52
2003-04-30,91.91,92.57,91.41,91.91,48709100,73.52
2003-04-29,92.14,92.80,91.40,92.11,52017100,73.68
2003-04-28,90.44,92.19,90.30,91.79,46432900,73.43
2003-04-25,91.30,91.47,90.02,90.23,43917200,72.18
2003-04-24,91.53,92.08,90.96,91.36,49692400,73.08
2003-04-23,91.62,92.35,91.24,92.18,44227100,73.74
2003-04-22,89.10,91.56,88.89,91.34,59763600,73.07
2003-04-21,89.86,90.16,89.06,89.65,32052700,71.72
2003-04-17,88.30,89.72,88.19,89.56,37403100,71.64
2003-04-16,89.91,90.06,88.03,88.25,51788000,70.60
2003-04-15,88.84,89.78,88.42,89.78,49709800,71.82
2003-04-14,87.47,89.00,87.00,88.95,36711700,71.16
2003-04-11,88.16,88.70,86.86,87.15,47730100,69.72
2003-04-10,87.09,87.63,85.71,87.51,41812400,70.00
2003-04-09,88.36,89.10,86.77,87.03,55647300,69.62
2003-04-08,88.30,88.65,87.71,88.19,39712700,70.55
2003-04-07,90.34,90.85,87.97,88.05,69776200,70.44
2003-04-04,88.43,88.59,87.62,88.22,36250100,70.57
2003-04-03,88.87,88.99,87.65,87.70,48755500,70.16
2003-04-02,87.54,88.77,87.50,88.12,50431200,70.49
2003-04-01,85.25,86.39,84.91,86.04,53574000,68.83
2003-03-31,85.35,86.59,84.40,84.74,61119500,67.79
2003-03-28,86.47,87.28,86.25,86.71,32583000,69.36
2003-03-27,86.40,87.66,85.99,87.15,53120200,69.72
2003-03-26,87.56,87.85,86.80,87.08,45740800,69.66
2003-03-25,86.74,88.26,86.44,87.52,61040100,70.01
2003-03-24,88.02,88.14,86.35,86.69,65398900,69.35
2003-03-21,88.80,89.88,87.93,89.67,71165300,71.73
2003-03-20,87.33,88.59,86.35,88.15,67321600,70.23
2003-03-19,87.28,88.16,86.68,87.96,49630800,70.08
2003-03-18,87.15,87.35,86.28,87.29,50792300,69.55
2003-03-17,83.46,86.95,83.22,86.78,88217500,69.14
2003-03-14,84.20,84.77,83.35,84.13,63951800,67.03
2003-03-13,82.18,83.91,81.53,83.86,72117800,66.82
2003-03-12,80.38,81.10,79.38,81.06,62459800,64.58
2003-03-11,81.48,82.00,80.48,80.52,48102700,64.15
2003-03-10,82.60,82.86,81.10,81.32,41014100,64.79
2003-03-07,81.61,83.99,81.43,83.32,63538000,66.38
2003-03-06,82.87,83.52,82.47,82.75,41217700,65.93
2003-03-05,82.61,83.54,82.36,83.45,43974700,66.49
2003-03-04,83.95,84.01,82.65,82.75,31440500,65.93
2003-03-03,85.26,85.78,83.72,84.09,42923100,67.00
2003-02-28,84.47,85.23,84.16,84.90,43666800,67.64
2003-02-27,83.70,84.75,83.16,84.34,51126000,67.20
2003-02-26,84.02,84.53,83.08,83.24,37787200,66.32
2003-02-25,82.95,84.49,82.22,84.47,56770600,67.30
2003-02-24,84.93,85.00,83.59,83.80,30628600,66.77
2003-02-21,84.38,85.74,83.46,85.18,60955800,67.87
2003-02-20,85.21,85.42,84.05,84.33,29280100,67.19
2003-02-19,85.32,85.47,84.28,85.18,31432000,67.87
2003-02-18,84.53,85.80,84.39,85.63,39492700,68.23
2003-02-14,82.37,84.20,81.82,84.15,59580900,67.05
2003-02-13,82.15,82.66,81.00,82.35,57934100,65.61
2003-02-12,83.16,83.62,82.09,82.10,35873600,65.41
2003-02-11,84.37,84.88,82.83,83.43,46861000,66.47
2003-02-10,83.46,84.13,82.65,84.01,45455900,66.93
2003-02-07,84.91,84.99,82.97,83.42,43165000,66.46
2003-02-06,84.37,84.89,83.65,84.45,53638000,67.29
2003-02-05,85.75,86.54,84.48,84.85,55270600,67.60
2003-02-04,85.31,85.75,84.30,85.38,43633400,68.03
2003-02-03,86.14,86.81,85.92,86.23,39696000,68.70
2003-01-31,84.15,86.21,84.15,86.06,55317000,68.57
2003-01-30,86.79,86.88,84.40,84.43,49845900,67.27
2003-01-29,85.42,87.18,84.77,86.48,53712200,68.90
2003-01-28,85.63,86.40,85.13,85.83,46929100,68.38
2003-01-27,85.73,86.80,84.50,85.20,57884400,67.88
2003-01-24,88.59,88.68,86.17,86.38,68633900,68.82
2003-01-23,88.75,89.38,87.95,88.71,55919800,70.68
2003-01-22,88.77,89.80,88.00,88.17,42286500,70.25
2003-01-21,90.87,90.92,88.95,89.25,36826200,71.11
2003-01-17,90.99,92.30,90.15,90.66,35618300,72.23
2003-01-16,92.50,92.93,91.45,92.02,44812100,73.32
2003-01-15,93.54,93.57,91.91,92.40,33511800,73.62
2003-01-14,92.69,93.83,92.41,93.33,30733000,74.36
2003-01-13,93.54,93.86,92.44,93.03,31649900,74.12
2003-01-10,91.95,93.64,91.80,93.06,37768900,74.15
2003-01-09,91.82,93.18,91.41,92.81,34804900,73.95
2003-01-08,92.20,92.40,91.05,91.39,38702200,72.81
2003-01-07,92.90,93.37,92.20,92.73,38640400,73.88
2003-01-06,91.24,93.49,91.17,92.96,40984500,74.07
2003-01-03,90.91,91.38,90.50,91.35,32222600,72.78
2003-01-02,88.85,91.30,88.54,91.07,44516300,72.56
2002-12-31,87.99,88.43,87.11,88.23,34036600,70.30
2002-12-30,87.79,88.47,87.22,88.11,29968000,70.20
2002-12-27,88.96,89.29,87.38,87.38,22205700,69.62
2002-12-26,89.70,90.61,88.84,89.39,17485600,71.22
2002-12-24,89.59,89.86,89.25,89.35,10937000,71.19
2002-12-23,89.59,90.47,89.31,90.02,22599300,71.72
2002-12-20,89.20,90.02,89.10,89.99,31176900,71.70
2002-12-19,89.35,90.70,88.60,89.16,39264200,70.69
2002-12-18,90.32,90.40,89.33,89.80,35612600,71.20
2002-12-17,91.37,91.74,90.74,90.85,32353900,72.03
2002-12-16,89.82,91.79,89.66,91.65,37098400,72.66
2002-12-13,89.91,90.48,89.27,89.34,36862200,70.83
2002-12-12,91.20,91.49,90.20,90.77,34465600,71.97
2002-12-11,90.42,91.62,90.16,90.78,39201000,71.98
2002-12-10,90.02,91.10,89.76,90.70,33319900,71.91
2002-12-09,91.07,91.46,89.48,89.50,36789600,70.96
2002-12-06,90.12,92.17,89.98,92.03,49824100,72.97
2002-12-05,92.73,92.80,91.10,91.43,36724900,72.49
2002-12-04,91.77,93.14,91.43,92.45,64040800,73.30
2002-12-03,93.25,93.40,92.35,92.87,34407700,73.63
2002-12-02,95.47,96.05,93.22,94.13,49911900,74.63
2002-11-29,94.80,94.95,93.77,93.98,19385700,74.51
2002-11-27,92.52,94.65,92.43,94.28,37764000,74.75
2002-11-26,93.07,93.45,91.62,91.70,42284700,72.70
2002-11-25,93.43,94.26,92.77,93.48,33846400,74.12
2002-11-22,93.48,94.27,93.27,93.42,32513800,74.07
2002-11-21,92.60,94.19,92.43,94.09,55128200,74.60
2002-11-20,89.98,92.42,89.95,92.37,36688400,73.24
2002-11-19,90.02,91.10,89.76,90.36,32806600,71.64
2002-11-18,92.15,92.15,90.35,90.48,28934800,71.74
2002-11-15,90.00,91.55,89.95,91.40,39152100,72.47
2002-11-14,90.07,91.00,89.75,90.73,31896800,71.94
2002-11-13,88.32,89.74,87.45,89.05,63891500,70.60
2002-11-12,88.66,89.93,88.37,88.96,37724500,70.53
2002-11-11,89.51,89.56,87.80,88.26,33505100,69.98
2002-11-08,90.53,91.57,89.52,89.65,37905400,71.08
2002-11-07,92.02,92.22,90.22,90.76,51572000,71.96
2002-11-06,92.48,93.07,90.79,93.04,65013100,73.77
2002-11-05,90.84,92.07,90.84,91.85,37270800,72.82
2002-11-04,91.80,92.94,90.90,91.13,49080600,72.25
2002-11-01,88.35,90.82,88.05,90.27,51878900,71.57
2002-10-31,89.66,90.30,88.19,88.52,41620600,70.18
2002-10-30,88.68,89.96,88.23,89.43,41688600,70.90
2002-10-29,89.08,89.49,87.00,88.57,59508200,70.22
2002-10-28,91.15,91.29,88.85,89.61,39416100,71.05
2002-10-25,88.21,90.39,87.94,90.20,43672100,71.52
2002-10-24,90.75,90.90,88.10,88.36,54987400,70.06
2002-10-23,88.77,90.27,87.68,90.20,54905800,71.52
2002-10-22,89.05,90.01,88.52,89.52,40966800,70.98
2002-10-21,88.12,90.50,87.57,90.17,45859100,71.49
2002-10-18,87.65,89.11,86.93,88.64,47448700,70.28
2002-10-17,88.87,89.30,87.85,88.27,68534100,69.98
2002-10-16,87.41,87.80,85.92,86.55,62977800,68.62
2002-10-15,86.99,88.72,86.85,88.70,82320300,70.33
2002-10-14,83.20,84.85,83.04,84.63,40631900,67.10
2002-10-11,82.10,84.73,81.82,84.16,82308300,66.73
2002-10-10,77.94,81.07,77.07,80.63,76749000,63.93
2002-10-09,79.09,79.70,77.78,78.10,79956400,61.92
2002-10-08,79.81,81.31,78.20,80.37,79531000,63.72
2002-10-07,80.06,81.20,78.55,79.13,53188000,62.74
2002-10-04,82.80,82.92,79.58,80.80,68483700,64.06
2002-10-03,83.14,84.60,81.95,82.31,55547000,65.26
2002-10-02,84.69,85.53,82.60,83.15,56749100,65.93
2002-10-01,82.43,85.77,81.47,85.72,67198100,67.96
2002-09-30,82.00,82.80,80.90,81.79,73096400,64.85
2002-09-27,85.00,85.63,82.75,82.75,64648300,65.61
2002-09-26,85.02,85.97,84.45,85.73,53638000,67.97
2002-09-25,83.37,84.77,82.04,84.35,59294400,66.88
2002-09-24,82.44,83.65,81.85,82.31,69507000,65.26
2002-09-23,83.65,84.06,82.69,83.66,46893800,66.33
2002-09-20,84.92,85.20,84.05,84.35,46325600,66.88
2002-09-19,85.99,86.80,84.70,84.70,48510500,66.85
2002-09-18,87.01,88.50,86.28,86.95,54719400,68.63
2002-09-17,90.89,91.19,87.75,87.83,47609700,69.33
2002-09-16,89.31,89.89,88.46,89.89,28167600,70.95
2002-09-13,88.69,89.90,88.25,89.67,41131000,70.78
2002-09-12,90.75,90.84,88.99,89.45,43601700,70.60
2002-09-11,92.47,93.33,91.10,91.13,27711200,71.93
2002-09-10,91.14,91.78,90.56,91.70,41416600,72.38
2002-09-09,89.10,91.35,88.80,90.66,33998400,71.56
2002-09-06,89.75,90.57,89.34,90.00,38622200,71.04
2002-09-05,88.49,89.43,87.50,88.78,67250900,70.08
2002-09-04,88.61,90.25,88.06,89.54,51099500,70.68
2002-09-03,90.73,91.00,88.15,88.28,76586400,69.68
2002-08-30,91.68,93.39,91.40,91.78,30366700,72.44
2002-08-29,91.27,93.05,90.81,92.14,42965700,72.73
2002-08-28,93.28,93.49,91.80,92.10,38970600,72.70
2002-08-27,95.70,96.25,93.50,94.16,35335700,74.32
2002-08-26,94.91,95.64,93.50,95.26,33830100,75.19
2002-08-23,96.01,96.15,94.15,94.60,33716400,74.67
2002-08-22,95.49,97.15,95.07,96.68,38399800,76.31
2002-08-21,95.06,95.78,93.57,95.75,39628900,75.58
2002-08-20,94.82,95.40,93.62,94.39,30508300,74.50
2002-08-19,93.46,95.75,93.10,95.40,33669900,75.30
2002-08-16,92.82,94.08,92.00,93.22,36517300,73.58
2002-08-15,92.84,93.99,92.20,93.50,45551500,73.80
2002-08-14,89.02,92.63,88.02,92.22,57423600,72.79
2002-08-13,90.15,91.66,88.65,88.97,49690500,70.23
2002-08-12,89.99,91.27,89.55,90.62,25841700,71.53
2002-08-09,90.10,91.94,89.35,91.29,41879200,72.06
2002-08-08,88.42,91.10,87.80,90.95,48339800,71.79
2002-08-07,87.87,88.50,85.77,88.10,43289400,69.54
2002-08-06,85.23,87.90,85.11,86.59,64730000,68.35
2002-08-05,86.49,86.93,83.55,83.77,47191300,66.12
2002-08-02,88.50,88.91,85.62,86.79,51772900,68.50
2002-08-01,90.88,91.35,88.33,88.78,66571900,70.08
2002-07-31,90.49,91.55,89.25,91.16,44669900,71.95
2002-07-30,89.32,91.40,88.72,90.94,47532200,71.78
2002-07-29,87.50,90.34,87.30,89.77,53492900,70.86
2002-07-26,84.65,85.93,83.80,85.60,41206800,67.57
2002-07-25,84.27,85.85,81.60,84.00,87176600,66.30
2002-07-24,78.13,85.12,77.68,84.72,107022800,66.87
2002-07-23,82.55,83.24,79.75,79.95,74484100,63.11
2002-07-22,84.10,85.91,81.45,82.20,78134000,64.88
2002-07-19,86.76,87.55,84.30,84.71,77572600,66.86
2002-07-18,90.70,91.10,87.75,87.80,32656700,69.30
2002-07-17,92.46,93.30,89.75,90.74,48880600,71.62
2002-07-16,91.12,92.38,89.87,90.56,53282400,71.48
2002-07-15,91.64,92.40,87.89,92.34,77317200,72.89
2002-07-12,93.33,93.89,91.52,91.85,39018600,72.50
2002-07-11,91.76,93.35,90.32,92.87,59476500,73.30
2002-07-10,96.00,96.07,92.04,92.12,50522500,72.71
2002-07-09,97.73,98.34,95.01,95.60,28620400,75.46
2002-07-08,98.98,99.70,97.56,98.07,19118600,77.41
2002-07-05,96.78,99.53,96.66,99.31,19013500,78.39
2002-07-03,94.62,95.84,93.72,95.51,30565800,75.39
2002-07-02,96.86,97.20,94.77,94.97,34213900,74.96
2002-07-01,99.18,99.80,96.89,97.03,20270200,76.59
2002-06-28,99.24,100.50,98.88,98.96,28184200,78.11
2002-06-27,98.50,99.49,96.57,99.43,31616400,78.48
2002-06-26,95.20,98.15,95.19,97.72,37913600,77.13
2002-06-25,100.30,100.89,97.54,97.56,33355000,77.01
2002-06-24,98.61,100.69,97.25,99.80,37169700,78.77
2002-06-21,100.47,100.93,98.68,99.28,31190700,78.36
2002-06-20,102.26,103.05,100.96,101.21,25691000,79.61
2002-06-19,103.50,104.43,102.24,102.52,21540700,80.64
2002-06-18,103.74,105.03,103.63,104.97,21628500,82.57
2002-06-17,101.92,104.34,101.85,104.12,17647200,81.90
2002-06-14,100.31,101.56,98.50,101.40,39267500,79.76
2002-06-13,102.13,103.00,101.34,101.55,21043900,79.88
2002-06-12,101.71,102.81,100.78,102.58,31266000,80.69
2002-06-11,104.13,104.54,101.73,101.96,19990700,80.20
2002-06-10,103.24,104.46,103.02,103.74,18759900,81.60
2002-06-07,101.78,103.92,101.72,103.34,24011600,81.28
2002-06-06,105.54,105.60,103.15,103.46,22998500,81.38
2002-06-05,104.95,105.67,104.35,105.61,19695900,83.07
2002-06-04,104.15,105.20,103.55,104.63,25856200,82.30
2002-06-03,107.09,107.60,104.13,104.37,26056300,82.09
2002-05-31,107.40,108.56,106.85,107.22,19826300,84.33
2002-05-30,106.55,107.51,105.90,107.00,18217900,84.16
2002-05-29,107.62,108.02,107.13,107.30,14773300,84.40
2002-05-28,109.05,109.13,107.45,108.10,24236900,85.03
2002-05-24,109.98,110.20,108.61,108.69,11877000,85.49
2002-05-23,109.26,110.36,108.48,110.10,13879800,86.60
2002-05-22,108.22,109.12,108.00,108.94,15844200,85.69
2002-05-21,110.11,110.48,108.32,108.70,16877200,85.50
2002-05-20,110.64,110.69,109.49,109.70,13833800,86.29
2002-05-17,110.66,111.25,110.10,110.90,27823700,87.23
2002-05-16,109.70,110.48,109.33,110.36,28092000,86.80
2002-05-15,109.50,110.91,109.29,109.79,29535300,86.36
2002-05-14,109.62,110.37,109.00,110.22,34201200,86.69
2002-05-13,106.22,107.95,105.79,107.87,14677700,84.85
2002-05-10,107.97,108.05,105.60,105.72,18958900,83.16
2002-05-09,108.65,109.10,107.58,107.75,18085600,84.75
2002-05-08,107.05,109.36,106.79,109.01,27917400,85.74
2002-05-07,106.10,106.32,104.90,105.10,21910000,82.67
2002-05-06,107.64,107.99,105.31,105.47,23630400,82.96
2002-05-03,108.60,108.76,107.20,107.58,18185500,84.62
2002-05-02,109.10,109.91,107.78,108.76,15666800,85.55
2002-05-01,107.97,109.25,106.80,109.18,24575600,85.88
2002-04-30,107.02,108.64,106.64,107.86,19473500,84.84
2002-04-29,107.93,108.26,106.63,106.86,17724400,84.05
2002-04-26,109.79,110.01,107.29,107.39,19769800,84.47
2002-04-25,109.21,109.74,108.72,109.47,25451500,86.10
2002-04-24,110.56,111.81,109.40,109.41,18902700,86.06
2002-04-23,111.09,111.48,110.17,110.52,16967000,86.93
2002-04-22,112.38,112.43,110.84,111.00,13922900,87.31
2002-04-19,113.20,113.24,112.56,112.88,10499200,88.79
2002-04-18,112.90,113.46,111.15,112.47,25204800,88.46
2002-04-17,113.39,113.67,112.60,112.96,12920100,88.85
2002-04-16,111.70,113.32,111.67,113.20,15040900,89.04
2002-04-15,111.62,111.86,110.20,110.57,17394900,86.97
2002-04-12,111.02,111.65,110.04,111.42,14950600,87.64
2002-04-11,112.89,113.05,110.50,110.59,25453700,86.99
2002-04-10,112.10,113.54,112.09,113.41,17199300,89.20
2002-04-09,113.18,113.18,111.93,112.14,15122700,88.20
2002-04-08,111.32,113.03,111.23,112.93,16470100,88.83
2002-04-05,113.19,113.63,112.18,112.69,19404900,88.64
2002-04-04,112.60,113.40,112.23,112.67,23549000,88.62
2002-04-03,114.01,114.21,112.16,113.14,25658500,88.99
2002-04-02,113.98,114.95,113.77,113.94,15669500,89.62
2002-04-01,114.23,115.10,113.50,114.57,17711000,90.12
2002-03-28,114.97,115.77,114.50,114.52,17532900,90.08
2002-03-27,114.03,115.01,113.76,114.57,19020300,90.12
2002-03-26,113.52,115.02,113.47,114.27,19947600,89.88
2002-03-25,115.09,115.36,113.30,113.61,17499600,89.36
2002-03-22,115.50,115.94,114.70,115.04,15235400,90.49
2002-03-21,115.30,115.90,114.12,115.29,25846800,90.68
2002-03-20,116.50,116.58,115.19,115.24,17114500,90.64
2002-03-19,117.30,117.74,116.82,117.45,17912000,92.38
2002-03-18,117.10,117.56,116.10,116.67,17548900,91.77
2002-03-15,115.97,116.95,115.90,116.65,21220100,91.75
2002-03-14,116.04,116.43,115.63,115.88,11168100,90.89
2002-03-13,116.63,116.75,115.64,116.04,17175300,91.01
2002-03-12,116.10,117.25,115.94,117.17,17153600,91.90
2002-03-11,116.89,117.90,116.43,117.24,15621800,91.95
2002-03-08,117.38,117.90,116.48,116.99,19930100,91.76
2002-03-07,117.36,117.50,115.57,116.50,19330800,91.37
2002-03-06,115.10,117.15,115.07,116.75,20143200,91.57
2002-03-05,115.33,116.40,114.97,115.38,22718900,90.49
2002-03-04,113.90,115.99,113.65,115.75,27184600,90.78
2002-03-01,111.72,113.85,111.51,113.74,26273600,89.21
2002-02-28,111.83,112.75,111.03,111.15,23755400,87.18
2002-02-27,111.96,112.86,110.65,111.65,28597900,87.57
2002-02-26,111.60,112.04,110.57,111.22,22346500,87.23
2002-02-25,109.74,111.81,109.70,111.45,17458700,87.41
2002-02-22,108.35,109.94,107.87,109.64,26572900,85.99
2002-02-21,109.93,110.63,108.26,108.30,26288600,84.94
2002-02-20,109.05,110.59,107.82,110.59,29242800,86.74
2002-02-19,110.15,110.29,108.61,108.76,15988100,85.30
2002-02-15,112.15,112.24,110.71,110.89,18366800,86.97
2002-02-14,112.51,112.97,111.59,112.06,20453800,87.89
2002-02-13,111.48,112.54,111.35,112.27,16781100,88.05
2002-02-12,110.96,111.71,110.03,111.09,13942500,87.13
2002-02-11,110.05,111.64,109.82,111.44,18792400,87.40
2002-02-08,108.63,110.75,108.30,110.09,19277800,86.35
2002-02-07,108.72,109.86,108.00,108.02,23445400,84.72
2002-02-06,109.65,109.74,108.06,108.70,29486000,85.25
2002-02-05,109.40,110.49,108.53,109.17,33614000,85.62
2002-02-04,112.23,112.23,109.44,109.85,24243400,86.16
2002-02-01,113.09,113.30,112.17,112.65,15838500,88.35
2002-01-31,112.15,113.30,111.62,113.18,19909200,88.77
2002-01-30,110.39,113.39,108.40,111.87,34711800,87.74
2002-01-29,113.85,114.13,110.05,110.28,27720800,86.49
2002-01-28,113.90,114.19,112.92,113.86,10589200,89.30
2002-01-25,113.12,114.18,113.04,113.55,12810700,89.06
2002-01-24,113.64,114.25,113.32,113.58,12142800,89.08
2002-01-23,112.63,113.55,112.02,113.23,12438900,88.81
2002-01-22,113.75,113.93,112.02,112.37,11689300,88.13
2002-01-18,113.00,113.85,112.67,113.15,17028000,88.75
2002-01-17,113.76,114.24,113.40,113.67,17283400,89.15
2002-01-16,114.30,114.40,112.69,112.82,17067000,88.49
2002-01-15,114.55,115.39,113.90,115.15,20219900,90.31
2002-01-14,114.65,114.84,113.96,114.22,12301100,89.58
2002-01-11,116.21,116.28,114.70,114.94,13708400,90.15
2002-01-10,115.69,116.35,115.30,116.08,12823400,91.04
2002-01-09,116.68,117.78,115.34,115.57,16610300,90.64
2002-01-08,116.79,117.06,115.97,116.52,12683700,91.39
2002-01-07,117.70,117.99,116.56,116.79,13106500,91.60
2002-01-04,117.17,117.98,116.55,117.62,20140700,92.25
2002-01-03,115.65,116.95,115.54,116.84,15743000,91.64
2002-01-02,115.11,115.75,113.81,115.53,18651900,90.61
2001-12-31,116.15,116.39,114.23,114.30,14619500,89.65
2001-12-28,116.29,116.75,115.92,116.00,10593800,90.98
2001-12-27,115.30,116.08,115.25,116.06,9407300,91.03
2001-12-26,114.65,116.21,114.65,115.36,10304800,90.48
2001-12-24,114.83,115.04,114.61,114.73,5728800,89.98
2001-12-21,115.03,115.07,114.20,114.95,14037700,90.16
2001-12-20,115.50,115.80,114.55,114.65,14867900,89.61
2001-12-19,114.09,115.92,114.00,115.79,20143400,90.50
2001-12-18,114.63,115.15,114.34,114.98,13663700,89.87
2001-12-17,112.99,114.36,112.90,114.30,13925900,89.34
2001-12-14,112.33,113.49,112.00,113.13,16721900,88.43
2001-12-13,113.45,113.70,112.04,112.06,19026700,87.59
2001-12-12,114.55,114.78,113.11,114.28,16171500,89.32
2001-12-11,114.90,115.72,113.90,114.15,20833300,89.22
2001-12-10,115.85,116.39,114.35,114.38,13862700,89.40
2001-12-07,116.90,117.09,115.70,116.56,18857800,91.11
2001-12-06,117.34,117.94,116.93,117.34,17972900,91.72
2001-12-05,115.61,118.00,115.56,117.40,25204000,91.76
2001-12-04,113.92,115.30,113.35,115.29,17239900,90.11
2001-12-03,113.65,114.08,113.01,113.37,15220400,88.61
2001-11-30,114.40,114.91,114.02,114.05,13680300,89.14
2001-11-29,113.66,114.92,113.00,114.87,16354700,89.79
2001-11-28,114.74,115.17,113.25,113.34,20195500,88.59
2001-11-27,115.62,116.90,114.09,115.43,19261400,90.22
2001-11-26,115.75,116.34,115.07,115.93,13726000,90.61
2001-11-23,114.04,115.75,114.00,115.68,6717100,90.42
2001-11-21,114.50,114.67,113.51,114.04,11470200,89.14
2001-11-20,115.37,115.80,114.64,114.80,16209700,89.73
2001-11-19,114.92,115.85,114.45,115.77,13625400,90.49
2001-11-16,115.08,115.10,113.40,114.36,18134900,89.39
2001-11-15,114.37,115.18,113.93,114.87,19470200,89.79
2001-11-14,115.17,115.40,113.71,114.66,17571300,89.62
2001-11-13,113.44,114.55,113.18,114.55,15296200,89.54
2001-11-12,111.00,112.65,110.00,112.03,26068800,87.57
2001-11-09,112.25,112.96,111.44,112.72,15895800,88.10
2001-11-08,112.87,114.08,111.90,112.60,22563500,88.01
2001-11-07,111.77,113.12,111.64,112.25,19716000,87.74
2001-11-06,110.35,112.48,109.85,112.40,23245800,87.85
2001-11-05,110.12,111.09,109.95,110.68,15929500,86.51
2001-11-02,108.44,109.38,107.87,109.25,17575900,85.39
2001-11-01,106.60,109.01,105.70,108.51,29806800,84.81
